epoch,loss,val_loss,training_time
43,8.027177565721434,8.039504102539409,2.35962176322937
44,7.986088940059385,7.999190426413128,2.366431474685669
45,7.955062760397215,7.957706066434174,2.3771512508392334
46,7.93456014852911,7.952217938204325,2.385970115661621
47,7.8858048855076435,7.90846607975514,2.362980842590332
48,7.859076643125194,7.84333343073599,2.3615071773529053
49,7.816830382018409,7.858784955216535,2.34197735786438
50,7.788346810201297,7.773787775390884,2.3577542304992676
51,7.7395430025455525,7.758732209462282,2.3576388359069824
52,7.736344597269838,7.7019751781107,2.3723268508911133
53,7.671231425630247,7.711055913660411,2.3549349308013916
54,7.656430673103945,7.677808811576779,2.368915319442749
55,7.610591392679187,7.597471499240432,2.3885574340820312
56,7.5820541904150485,7.580104948103259,2.3927998542785645
57,7.5334143940292515,7.556922401990161,2.3648407459259033
58,7.523930332140612,7.502573609014409,2.3969361782073975
59,7.488397751809067,7.484459852699517,2.379375457763672
60,7.447695667277652,7.444633021908508,2.3748230934143066
61,7.437207009006605,7.419610734026425,2.366337537765503
62,7.39424542777374,7.409478730588054,2.369837522506714
63,7.3636041106313215,7.414765814546147,2.3405308723449707
64,7.3316102081925605,7.361567243300484,2.375028610229492
65,7.324086279324251,7.333589871274175,2.3491485118865967
66,7.285897673696026,7.394611651769103,2.3340609073638916
67,7.261371818322748,7.250018897880576,2.3878211975097656
68,7.230384495710854,7.263537844584954,2.3491928577423096
69,7.211300577050228,7.217028851549618,2.3778395652770996
70,7.177596677126358,7.207946170828498,2.367063045501709
71,7.152884971881611,7.219834064289126,2.339827299118042
72,7.1378433711130285,7.181917194604198,2.382848024368286
73,7.098791732103674,7.10502948031547,2.374617576599121
74,7.089810348435097,7.081001357383836,2.363931894302368
75,7.0616807406302105,7.0697371831359,2.37311053276062
76,7.042165592777155,7.0795341591659415,2.3385777473449707
77,6.995099945266479,7.0021853838696355,2.3672029972076416
78,6.964550805384534,6.978981243652258,2.3682878017425537
79,6.961266197496365,6.970584177768264,2.368380069732666
80,6.9450813591536535,6.941085331838462,2.370746612548828
81,6.9083681651395485,6.9139126650672456,2.361549139022827
82,6.898079416907205,6.949708198352846,2.3467979431152344
83,6.869036498443489,6.912828911465221,2.3594279289245605
84,6.849639269853111,6.843102904960049,2.3752260208129883
85,6.823781134611711,6.906166002365415,2.3281216621398926
86,6.800122429899048,6.851659392500059,2.3301808834075928
87,6.783978837295114,6.770448937294503,2.348912239074707
88,6.7560324677889705,6.819723180603373,2.3276851177215576
89,6.729283665124823,6.738690643742808,2.368525981903076
90,6.715875295561592,6.7011503957148655,2.362701654434204
91,6.695984587790946,6.698084683999124,2.3645501136779785
92,6.662343520055524,6.6636261494234,2.3866631984710693
93,6.643904129438968,6.640578850808292,2.3714489936828613
94,6.6173530642551786,6.61367068547365,2.387615203857422
95,6.59475757132396,6.590488951199453,2.3704867362976074
96,6.723171922595463,7.203910017148631,2.355670928955078
97,7.179736350818667,6.609137109588969,2.324293613433838
98,6.532005837776393,6.522556252249915,2.375319242477417
99,6.4744235071176846,6.494071370143728,2.410896062850952
100,6.44755194792779,6.468737581971684,2.431933641433716
101,6.422501054318926,6.443835851491004,2.388123035430908
102,6.397849633178135,6.419362766546838,2.407249927520752
103,6.373481080935067,6.394979236483912,2.4220399856567383
104,6.348727023635302,6.369511185556903,2.3838233947753906
105,6.3231503637023865,6.344205636140645,2.396271228790283
106,6.387379625138525,6.326748452173076,2.3841516971588135
107,6.275834675663704,6.2945445941460365,2.4136152267456055
108,6.247598427438421,6.268446961475837,2.373251438140869
109,6.2221198176527155,6.243388629837685,2.3741049766540527
110,6.196691374828277,6.217501352596553,2.384647846221924
111,6.171997309856757,6.194003471234027,2.38669753074646
112,6.153557145674348,6.166529420414998,2.368108034133911
113,6.13555510658718,6.191121869992264,2.3569962978363037
114,6.1238882422334635,6.114527502411148,2.3964192867279053
115,6.101397786757313,6.136507041055825,2.351565361022949
116,6.058805838072491,6.099300710067533,2.377147674560547
117,6.056662682433304,6.064206833879941,2.3908448219299316
118,6.029344868052107,6.013891533481501,2.3832647800445557
119,6.0000574658567665,6.010875061618708,2.3727447986602783
120,5.9635827858792485,5.998161261885429,2.402503728866577
121,5.959252421421414,5.968917207744912,2.382396936416626
122,5.924177471931753,5.929938836408405,2.39677357673645
123,5.911883265933865,5.91805486165768,2.367828845977783
124,5.864685866830482,5.950833490820174,2.353053331375122
125,5.852266784880497,5.851064891382925,2.377816677093506
126,5.848536071741322,5.856123953973268,2.3462464809417725
127,5.813377521756238,5.802789998797452,2.3819069862365723
128,5.775335315041547,5.8912125971094405,2.3525869846343994
129,5.796413349137203,5.796556205317251,2.3642992973327637
130,5.741298589085047,5.754602164789907,2.375929832458496
131,5.744627313640908,5.758755970271383,2.332813024520874
132,5.718953163247833,5.724293469707284,2.377519130706787
133,5.691949788076457,5.801018970208533,2.345662832260132
134,5.675355435318267,5.704592607514379,2.3523993492126465
135,5.6735132431736295,5.667800186038355,2.359313488006592
136,5.658104251306838,5.64111839813146,2.367795705795288
137,5.632488771696154,5.704074616472714,2.3567185401916504
138,5.6192829219432685,5.6328517222201855,2.364574670791626
139,5.615828765350428,5.615519520918978,2.35945725440979
140,5.6019955145175775,5.598224708784065,2.369978427886963
141,5.588757226780071,5.580590930268717,2.374291181564331
142,5.589809929682918,5.577650914448855,2.36824369430542
143,5.565540646020819,5.65880552162192,2.3543076515197754
144,5.5654899180216875,5.561595664145926,2.362513542175293
145,5.551168399446972,5.639036077277856,2.3372128009796143
146,5.5419480762355615,5.541304927372054,2.3761816024780273
147,5.522532657140601,5.641900176029368,2.3419759273529053
148,5.553863447493715,5.527597007265172,2.375134229660034
149,5.504754822922834,5.618171912077129,2.342801809310913
150,5.539413124351033,5.570189413875764,2.362152338027954
151,5.5187807393816986,5.554023317169535,2.3619234561920166
152,5.512580369079417,5.550796365602833,2.343250274658203
153,5.511443401531187,5.57016159522297,2.361976385116577
154,5.502003528353625,5.561159667482457,2.3637492656707764
155,5.496628877011192,5.514067779519403,2.382638692855835
156,5.510005490300338,5.539989536274594,2.3537240028381348
157,5.4924811092156975,5.539792779484822,2.3265221118927
158,5.496723275009026,5.545338178153754,2.347904920578003
159,5.4825197202738325,5.525529145519052,2.347651958465576
160,5.498785398049215,5.544937471492433,2.345578908920288
161,5.483195444454665,5.553596688397545,2.352163791656494
162,5.823831405135345,5.521140171515706,2.3431203365325928
163,5.464894207386164,5.477725661172408,2.3888232707977295
164,5.4421059065432456,5.4747322085221155,2.3631935119628906
165,5.4394463965980595,5.472819070302731,2.363349437713623
166,5.437628663182822,5.470902160612112,2.3724865913391113
167,5.436032077746081,5.470853829856635,2.378953456878662
168,5.4347795913307255,5.470516461488545,2.395393133163452
169,5.441572349627587,5.502640959223674,2.363950490951538
170,5.458788571884544,5.467231880166375,2.380413293838501
171,5.450896445932649,5.464341606702075,2.3895833492279053
172,5.485485798688966,5.478424335674253,2.3473925590515137
173,5.445089819298475,5.477238738840768,2.3394339084625244
174,5.477174557639924,5.460675027485272,2.364548921585083
175,5.45190434730537,5.471812820974896,2.342618465423584
176,5.4770354621246025,5.474676592829545,2.354196548461914
177,5.453838041303741,5.456739012310255,2.3824009895324707
178,5.457817731430443,5.509190108215505,2.3370168209075928
179,5.462229458536035,5.5399667021235395,2.338549852371216
180,5.456891246287748,5.503677485684835,2.3406033515930176
181,5.461914242158192,5.494115648458767,2.3276615142822266
182,5.443067942395088,5.5036866455510385,2.332188844680786
183,5.455736295359668,5.516282539529773,2.354886770248413
184,5.459749234859621,5.453600439066252,2.3799121379852295
185,5.44506284265275,5.510644712799332,2.3420350551605225
186,5.455350394064351,5.492955962929442,2.349001407623291
187,5.449767891250769,5.449043966893096,2.374734401702881
188,5.4436657638117545,5.466398422846376,2.3483099937438965
189,5.447911249454344,5.5159745837743825,2.351759433746338
190,5.455283909276255,5.451659710481552,2.358119249343872
191,5.443662927553719,5.446506792019852,2.3950159549713135
192,5.435146215166879,5.45753550326858,2.3641226291656494
193,5.467777696614901,5.442642603649971,2.3911187648773193
194,5.423165674362687,5.478105724702138,2.3827297687530518
195,5.459684312062178,5.443572049775812,2.3564257621765137
196,5.437749098110469,5.532246374881301,2.3637611865997314
197,5.44434708396256,5.437305366689017,2.392277717590332
198,5.441438728058754,5.494007519892187,2.3738114833831787
199,5.440847001512507,5.464806599927692,2.3613810539245605
200,5.4342414398481536,5.5013547808185175,2.3467273712158203
201,5.433694581021894,5.434588528219769,2.3830783367156982
202,5.434406167499517,5.4956848290419105,2.3560400009155273
203,5.433998623470634,5.454905265451491,2.3721115589141846
204,5.4429695838121335,5.472846644458285,2.3583226203918457
205,5.43564466489048,5.448928344013333,2.3580029010772705
206,5.420684499713584,5.545407123673739,2.3514487743377686
207,5.424646607201768,5.461359019995411,2.3629584312438965
208,5.405952741786823,5.427188693632823,2.3720831871032715
209,5.482214805649855,5.484829159701512,2.349447250366211
210,5.403003880390027,5.432462622018441,2.3513500690460205
211,5.4215828982921455,5.49329292335186,2.358870506286621
212,5.432699810907005,5.433917133396138,2.3539175987243652
213,5.407807022811558,5.502443350070597,2.342235803604126
214,5.421567355381981,5.416581345685143,2.372851848602295
215,5.422075477830637,5.477658090780545,2.3494136333465576
216,5.419153675929458,5.42008576649782,2.357107162475586
217,5.413945540715434,5.43400430949484,2.3402514457702637
218,5.402227390026348,5.425406026434966,2.3603012561798096
219,5.4584480399112865,5.451722811031612,2.3604955673217773
220,5.384914567495316,5.4249024026454675,2.355609178543091
221,5.4232817240995095,5.410289977832827,2.390855312347412
222,5.392187385991343,5.414050584474299,2.3544366359710693
223,5.430459939274054,5.427596167869676,2.3512465953826904
224,5.382108083640325,5.4033591754038,2.379547119140625
225,5.449883842828479,5.43750218561621,2.329129219055176
226,5.384390405487406,5.437095574549169,2.3393261432647705
227,5.400515687814628,5.426036436226821,2.348252296447754
228,5.388210092658024,5.420963679089424,2.3582494258880615
229,5.393826802121343,5.457161214466473,2.3588509559631348
230,5.412443793191451,5.4250036407124895,2.369457960128784
231,5.384116796416084,5.415243690479916,2.3553826808929443
232,6.245047725518995,5.644345584739707,2.3560855388641357
233,5.462327057061272,5.41192734883122,2.3537755012512207
234,5.362309153739634,5.392175293509076,2.3753769397735596
235,5.356508202323157,5.389581741084458,2.372124671936035
236,5.354422766043399,5.387347683352722,2.3877434730529785
237,5.352321354593164,5.385339197963899,2.388089895248413
238,5.351525901509862,5.3859299249081705,2.3687469959259033
239,5.351799075619245,5.3872914611448985,2.353705644607544
240,5.3642761916682,5.381144376381936,2.3799259662628174
241,5.360015955592687,5.420838549184394,2.3466804027557373
242,5.35437890693081,5.378091686508135,2.3755762577056885
243,5.364501188564571,5.377147627282075,2.3807389736175537
244,5.354447286910219,5.390114229056382,2.3515191078186035
245,5.358947947072577,5.3929437402287554,2.3568196296691895
246,5.348811696226356,5.387964906503391,2.3482131958007812
247,5.348836205836396,5.369859373940963,2.380180835723877
248,5.340247432953688,5.382435871588948,2.365159749984741
249,5.355933313216659,5.367189869326843,2.384850025177002
250,5.347202521658259,5.419245220108681,2.3365719318389893
251,5.3383072415424815,5.373250222408738,2.3434579372406006
252,5.3490364639347066,5.353935879283181,2.384612560272217
253,5.348931745721891,5.37156784905928,2.3372645378112793
254,5.335022627800788,5.363550326641828,2.344651222229004
255,5.351553755283806,5.354085403528835,2.329699993133545
256,5.334492478086996,5.350408924200042,2.3602099418640137
257,5.359800239685462,5.342336965350186,2.362535238265991
258,5.342039080809826,5.393778696951718,2.327472686767578
259,5.336222601342134,5.373074712564182,2.334869384765625
260,5.353675779697465,5.3409314236627425,2.367424964904785
261,5.337805301316849,5.335766992217758,2.359436273574829
262,5.320498190025207,5.392223147427394,2.3412415981292725
263,5.345214180500582,5.324825679951957,2.3604414463043213
264,5.3254293571450555,5.3574392302515825,2.3548457622528076
265,5.310723280884163,5.484545744174601,2.348076581954956
266,5.345648696672478,5.324037297926949,2.3678488731384277
267,5.3114267381662685,5.379501454890956,2.3387908935546875
268,5.3239118622878,5.310828350758755,2.3623945713043213
269,5.307486873172835,5.306580656986399,2.3770837783813477
270,5.3247993003657905,5.307749225465164,2.345458507537842
271,5.3115865902815145,5.30542325703348,2.3648972511291504
272,5.304590565624723,5.425655575717137,2.3402884006500244
273,5.293229657822447,5.383338485155835,2.335599899291992
274,5.315984236057127,5.306839533635645,2.3306541442871094
275,5.291990160379239,5.3646299913314515,2.32849383354187
276,5.309199913590443,5.290734391036858,2.35306453704834
277,5.283295061815674,5.281770988496775,2.3601927757263184
278,5.294421287839203,5.640048467403768,2.3438124656677246
279,5.310128984640408,5.282842619898637,2.326916217803955
280,5.262886201356018,5.335300184849639,2.3232016563415527
281,5.262898621185418,5.319796220439014,2.334496259689331
282,5.288142254715038,5.286224018075311,2.335472345352173
283,5.297527512702546,5.339187747695966,2.343190908432007
284,5.249265608188676,5.260855913837638,2.3573601245880127
285,5.299715055172121,5.2898711415255715,2.309138298034668
286,5.247658964144497,5.254445282663232,2.358262062072754
287,5.876079447658924,5.3672241664810825,2.316477060317993
288,5.29285287992137,5.265183641957831,2.319028854370117
289,5.216930028737098,5.246527515119602,2.3533313274383545
290,5.209915936950021,5.242314196848667,2.3585376739501953
291,5.206183144008359,5.238681902628782,2.3564248085021973
292,5.202640930136157,5.235525011003186,2.354158878326416
293,5.19896368849829,5.232044368560186,2.359163284301758
294,5.195563226741254,5.228999545824089,2.35764479637146
295,5.1929518823020295,5.250866002469158,2.3137896060943604
296,5.237467489341613,5.268663075422768,2.335947275161743
297,5.232014591678118,5.300517009270427,2.32393479347229
298,5.206663344692125,5.230855579754448,2.336087942123413
299,5.254463378610872,5.209579655536511,2.3725686073303223
